record_ID,units_sold
223974,128.0
223975,94.0
223976,27.0
223977,51.0
223978,47.0
223979,80.0
223981,21.0
223982,87.0
223983,60.0
223984,59.0
223985,20.0
223986,13.0
223987,48.0
223988,36.0
223991,18.0
223992,41.0
223998,61.0
223999,45.0
224000,18.0
224001,38.0
224002,41.0
224003,76.0
224007,77.0
224008,64.0
224009,65.0
224010,45.0
224011,27.0
224014,19.0
224015,6.0
224016,42.0
224017,35.0
224018,15.0
224019,41.0
224020,66.0
224021,35.0
224025,99.0
224026,77.0
224027,49.0
224028,50.0
224029,93.0
224030,53.0
224032,32.0
224033,32.0
224036,40.0
224038,15.0
224039,26.0
224040,44.0
224041,6.0
224044,81.0
224045,41.0
224046,47.0
224047,20.0
224048,13.0
224049,44.0
224050,52.0
224051,36.0
224052,9.0
224053,15.0
224054,18.0
224056,13.0
224058,82.0
224059,55.0
224060,47.0
224063,55.0
224064,73.0
224065,59.0
224068,105.0
224069,91.0
224070,72.0
224071,20.0
224072,12.0
224074,56.0
224075,46.0
224076,32.0
224078,23.0
224079,31.0
224081,12.0
224084,17.0
224085,49.0
224086,29.0
224088,32.0
224089,44.0
224090,38.0
224094,105.0
224095,58.0
224096,42.0
224097,23.0
224098,13.0
224099,41.0
224100,37.0
224101,31.0
224104,21.0
224105,14.0
224106,12.0
224107,18.0
224108,19.0
224109,20.0
224110,23.0
224111,18.0
224115,29.0
224116,37.0
224119,13.0
224120,15.0
224123,114.0
224124,77.0
224125,29.0
224128,52.0
224129,88.0
224130,85.0
224133,29.0
224134,105.0
224135,62.0
224136,72.0
224137,23.0
224138,10.0
224139,62.0
224140,54.0
224141,40.0
224143,15.0
224144,24.0
224145,15.0
224148,60.0
224149,73.0
224150,20.0
224151,7.0
224153,22.0
224154,53.0
224155,45.0
224156,18.0
224157,21.0
224158,19.0
224159,64.0
224160,35.0
224161,40.0
224162,22.0
224163,15.0
224164,45.0
224165,47.0
224166,36.0
224167,10.0
224168,14.0
224169,18.0
224171,7.0
224172,9.0
224173,27.0
224174,38.0
224175,30.0
224178,32.0
224179,32.0
224180,14.0
224181,15.0
224183,93.0
224184,28.0
224185,31.0
224186,13.0
224187,7.0
224188,35.0
224189,49.0
224190,44.0
224192,18.0
224193,23.0
224195,7.0
224196,7.0
224197,22.0
224198,213.0
224199,175.0
224200,38.0
224201,27.0
224203,88.0
224204,113.0
224205,165.0
224209,212.0
224210,91.0
224211,164.0
224212,38.0
224213,23.0
224215,113.0
224216,94.0
224217,51.0
224218,13.0
224219,26.0
224220,42.0
224221,11.0
224222,38.0
224224,32.0
224225,76.0
224226,81.0
224228,47.0
224229,49.0
224230,44.0
224233,22.0
224234,61.0
224235,31.0
224236,46.0
224237,13.0
224238,12.0
224239,41.0
224240,31.0
224243,16.0
224244,21.0
224248,149.0
224249,103.0
224250,36.0
224251,20.0
224253,69.0
224254,97.0
224255,98.0
224257,145.0
224258,88.0
224259,98.0
224260,29.0
224261,15.0
224263,77.0
224264,70.0
224266,17.0
224267,23.0
224268,34.0
224270,25.0
224273,36.0
224277,14.0
224278,31.0
224279,33.0
224280,12.0
224281,13.0
224282,16.0
224283,61.0
224284,22.0
224285,32.0
224286,18.0
224287,10.0
224289,40.0
224290,41.0
224291,34.0
224292,14.0
224293,18.0
224294,21.0
224295,30.0
224296,25.0
224298,9.0
224299,20.0
224300,21.0
224301,9.0
224304,71.0
224305,15.0
224306,24.0
224307,13.0
224310,33.0
224311,28.0
224314,14.0
224317,41.0
224318,22.0
224320,14.0
224321,42.0
224322,49.0
224323,10.0
224326,114.0
224327,41.0
224328,68.0
224329,30.0
224330,22.0
224332,52.0
224333,60.0
224334,45.0
224335,15.0
224336,19.0
224337,24.0
224339,18.0
224340,29.0
224341,36.0
224344,11.0
224345,32.0
224346,18.0
224348,12.0
224349,39.0
224350,34.0
224351,13.0
224352,17.0
224353,20.0
224356,13.0
224361,8.0
224362,12.0
224363,24.0
224364,18.0
224365,7.0
224367,30.0
224368,17.0
224369,18.0
224372,16.0
224373,13.0
224376,8.0
224377,92.0
224378,66.0
224379,21.0
224381,42.0
224382,53.0
224383,62.0
224386,72.0
224387,46.0
224388,51.0
224389,16.0
224391,48.0
224392,32.0
224393,26.0
224394,16.0
224395,18.0
224396,41.0
224397,9.0
224399,68.0
224400,58.0
224401,20.0
224403,35.0
224404,37.0
224405,32.0
224409,54.0
224410,50.0
224411,38.0
224412,38.0
224413,38.0
224414,31.0
224415,15.0
224417,23.0
224418,30.0
224419,28.0
224422,21.0
224423,23.0
224427,79.0
224428,25.0
224429,46.0
224430,20.0
224431,15.0
224432,36.0
224433,42.0
224434,34.0
224436,12.0
224437,17.0
224440,52.0
224441,50.0
224442,21.0
224444,22.0
224445,41.0
224446,32.0
224447,16.0
224448,18.0
224449,22.0
224450,91.0
224451,34.0
224452,49.0
224453,24.0
224454,18.0
224456,54.0
224457,45.0
224458,44.0
224459,13.0
224460,14.0
224461,26.0
224462,8.0
224464,16.0
224465,20.0
224469,18.0
224470,24.0
224474,36.0
224475,21.0
224476,12.0
224479,21.0
224480,16.0
224483,12.0
224484,115.0
224485,83.0
224486,30.0
224488,44.0
224489,45.0
224490,83.0
224494,97.0
224495,50.0
224496,63.0
224497,22.0
224498,15.0
224499,55.0
224500,51.0
224501,34.0
224502,9.0
224503,12.0
224504,23.0
224506,15.0
224511,108.0
224512,72.0
224513,30.0
224516,63.0
224517,67.0
224518,99.0
224519,24.0
224522,79.0
224523,38.0
224524,51.0
224527,53.0
224528,28.0
224529,22.0
224531,15.0
224532,20.0
224533,29.0
224535,65.0
224536,57.0
224537,28.0
224539,17.0
224540,32.0
224541,36.0
224542,14.0
224543,14.0
224544,18.0
224545,101.0
224546,27.0
224547,50.0
224548,26.0
224549,18.0
224550,44.0
224551,53.0
224552,43.0
224553,16.0
224554,28.0
224555,34.0
224556,9.0
224557,11.0
224559,14.0
224560,26.0
224561,24.0
224563,10.0
224564,19.0
224565,25.0
224566,14.0
224567,14.0
224568,56.0
224569,20.0
224570,25.0
224571,27.0
224572,30.0
224573,25.0
224575,15.0
224576,15.0
224577,6.0
224585,24.0
224589,60.0
224590,36.0
224591,16.0
224593,16.0
224594,35.0
224595,49.0
224596,59.0
224597,22.0
224598,34.0
224599,14.0
224601,31.0
224602,25.0
224603,17.0
224606,18.0
224608,8.0
224609,36.0
224610,36.0
224611,10.0
224612,27.0
224613,29.0
224614,12.0
224615,71.0
224616,25.0
224617,39.0
224618,19.0
224619,14.0
224620,32.0
224621,37.0
224622,32.0
224623,13.0
224624,13.0
224625,18.0
224627,17.0
224628,30.0
224629,169.0
224630,105.0
224631,50.0
224634,59.0
224635,76.0
224636,97.0
224639,24.0
224640,140.0
224641,67.0
224642,77.0
224643,32.0
224647,55.0
224648,48.0
224649,79.0
224651,16.0
224652,29.0
224654,17.0
224655,33.0
224657,8.0
224659,13.0
224660,24.0
224662,9.0
224664,64.0
224665,18.0
224666,16.0
224667,20.0
224668,59.0
224669,41.0
224675,75.0
224676,62.0
224677,29.0
224679,36.0
224680,54.0
224681,68.0
224685,71.0
224686,40.0
224687,44.0
224689,38.0
224690,32.0
224692,12.0
224694,22.0
224695,10.0
224697,85.0
224698,64.0
224699,24.0
224700,37.0
224701,40.0
224702,43.0
224704,75.0
224705,38.0
224706,54.0
224707,28.0
224708,25.0
224709,51.0
224710,35.0
224711,31.0
224713,14.0
224714,24.0
224715,8.0
224716,16.0
224719,14.0
224723,34.0
224726,13.0
224727,43.0
224728,30.0
224730,14.0
224732,39.0
224733,21.0
224735,10.0
224736,25.0
224737,60.0
224738,39.0
224739,15.0
224740,12.0
224742,88.0
224743,37.0
224744,53.0
224745,31.0
224746,19.0
224749,49.0
224750,42.0
224751,30.0
224753,22.0
224754,27.0
224758,27.0
224760,9.0
224761,16.0
224762,37.0
224763,29.0
224765,17.0
224766,17.0
224767,48.0
224768,21.0
224769,21.0
224771,8.0
224772,28.0
224773,25.0
224774,18.0
224777,146.0
224778,96.0
224779,19.0
224782,61.0
224783,66.0
224784,75.0
224787,24.0
224788,97.0
224789,34.0
224790,65.0
224791,17.0
224792,10.0
224793,53.0
224794,35.0
224795,27.0
224797,22.0
224798,24.0
224799,10.0
224802,52.0
224803,29.0
224804,8.0
224807,12.0
224808,39.0
224809,24.0
224810,12.0
224811,10.0
224812,12.0
224813,49.0
224814,62.0
224815,30.0
224816,14.0
224817,10.0
224819,45.0
224820,42.0
224821,14.0
224822,15.0
224823,19.0
224824,68.0
224825,55.0
224826,11.0
224827,16.0
224828,28.0
224829,33.0
224830,13.0
224831,14.0
224832,16.0
224833,75.0
224834,21.0
224835,40.0
224836,19.0
224837,13.0
224838,36.0
224839,44.0
224840,41.0
224842,18.0
224843,23.0
224845,10.0
224846,35.0
224847,32.0
224849,17.0
224850,43.0
224851,23.0
224854,45.0
224855,16.0
224856,31.0
224858,24.0
224859,26.0
224863,9.0
224864,6.0
224865,9.0
224866,17.0
224867,56.0
224868,47.0
224869,17.0
224870,14.0
224871,31.0
224872,29.0
224873,9.0
224874,10.0
224875,12.0
224876,42.0
224877,13.0
224878,26.0
224880,11.0
224881,30.0
224882,26.0
224883,23.0
224886,12.0
224887,6.0
224889,15.0
224890,50.0
224891,43.0
224892,19.0
224894,25.0
224895,33.0
224896,45.0
224899,22.0
224900,56.0
224901,25.0
224902,31.0
224903,33.0
224904,16.0
224909,50.0
224910,38.0
224911,26.0
224912,38.0
224913,42.0
224916,42.0
224917,53.0
224918,35.0
224921,30.0
224922,16.0
224926,9.0
224927,52.0
224928,39.0
224929,13.0
224931,28.0
224932,36.0
224933,39.0
224934,74.0
224935,41.0
224936,50.0
224939,33.0
224940,48.0
224941,23.0
224943,17.0
224944,23.0
224945,4.0
224946,21.0
224949,14.0
224950,15.0
224951,11.0
224952,21.0
224957,42.0
224958,18.0
224960,16.0
224961,39.0
224962,26.0
224965,39.0
224966,29.0
224967,10.0
224969,14.0
224971,53.0
224972,30.0
224973,24.0
224974,15.0
224975,11.0
224976,27.0
224977,28.0
224978,22.0
224981,13.0
224983,10.0
224985,45.0
224986,35.0
224987,17.0
224988,11.0
224990,16.0
224991,28.0
224992,28.0
224993,12.0
224994,15.0
224995,78.0
224996,25.0
224997,32.0
224999,8.0
225000,30.0
225001,40.0
225002,33.0
225004,15.0
225005,18.0
225008,18.0
225013,26.0
225014,15.0
225015,13.0
225016,16.0
225017,17.0
225018,43.0
225019,39.0
225020,18.0
225021,18.0
225022,21.0
225026,10.0
225027,26.0
225028,22.0
225029,11.0
225030,9.0
225031,21.0
225032,15.0
225033,9.0
225034,12.0
225035,66.0
225036,19.0
225037,26.0
225038,14.0
225041,44.0
225042,42.0
225045,15.0
225047,48.0
225048,40.0
225051,14.0
225052,26.0
225053,32.0
225054,12.0
225055,13.0
225056,17.0
225057,53.0
225058,26.0
225059,33.0
225060,23.0
225061,15.0
225062,42.0
225063,32.0
225064,32.0
225066,11.0
225067,16.0
225068,11.0
225069,110.0
225070,81.0
225071,27.0
225073,51.0
225074,75.0
225075,76.0
225078,30.0
225079,86.0
225080,69.0
225081,49.0
225084,56.0
225085,42.0
225089,23.0
225093,35.0
225094,30.0
225095,9.0
225097,13.0
225098,29.0
225099,29.0
225102,54.0
225103,47.0
225104,38.0
225105,27.0
225106,16.0
225107,37.0
225108,28.0
225112,12.0
225114,20.0
225115,20.0
225117,11.0
225118,21.0
225119,40.0
225120,26.0
225123,76.0
225124,30.0
225125,34.0
225126,28.0
225127,44.0
225128,44.0
225131,18.0
225134,43.0
225135,41.0
225136,20.0
225138,22.0
225139,44.0
225140,51.0
225141,19.0
225142,19.0
225143,20.0
225144,61.0
225145,29.0
225146,39.0
225147,20.0
225149,40.0
225150,29.0
225151,24.0
225152,11.0
225153,18.0
225154,18.0
225156,52.0
225157,41.0
225160,26.0
225161,32.0
225162,33.0
225164,50.0
225165,25.0
225166,34.0
225169,34.0
225173,25.0
225176,82.0
225177,57.0
225178,22.0
225180,39.0
225181,44.0
225182,48.0
225186,66.0
225187,43.0
225188,44.0
225189,46.0
225190,38.0
225191,30.0
225194,22.0
225196,141.0
225197,93.0
225198,34.0
225201,61.0
225202,59.0
225203,99.0
225205,117.0
225206,84.0
225207,73.0
225208,47.0
225209,20.0
225211,71.0
225212,68.0
225213,41.0
225214,16.0
225215,22.0
225216,39.0
225217,10.0
225218,17.0
225221,173.0
225222,156.0
225223,44.0
225224,14.0
225226,82.0
225227,73.0
225228,106.0
225232,119.0
225233,58.0
225234,76.0
225235,21.0
225236,14.0
225238,70.0
225239,46.0
225240,43.0
225241,13.0
225242,21.0
225243,33.0
225245,12.0
225249,18.0
225250,17.0
225251,6.0
225252,9.0
225253,12.0
225254,24.0
225255,22.0
225258,65.0
225259,22.0
225260,24.0
225261,7.0
225262,25.0
225264,38.0
225267,16.0
225269,20.0
225270,20.0
225272,10.0
225273,19.0
225274,20.0
225277,44.0
225278,26.0
225279,17.0
225282,19.0
225283,42.0
225284,39.0
225286,10.0
225287,14.0
225288,13.0
225291,10.0
225293,24.0
225295,16.0
225297,13.0
225300,79.0
225301,55.0
225302,24.0
225303,23.0
225304,40.0
225305,50.0
225309,66.0
225310,44.0
225311,48.0
225312,29.0
225313,10.0
225314,41.0
225315,41.0
225317,10.0
225318,16.0
225319,22.0
225322,54.0
225323,32.0
225326,32.0
225327,37.0
225330,57.0
225331,26.0
225332,40.0
225335,30.0
225336,18.0
225337,12.0
225340,15.0
225343,85.0
225344,52.0
225345,32.0
225347,40.0
225348,49.0
225349,54.0
225352,84.0
225353,44.0
225354,48.0
225355,19.0
225357,37.0
225358,32.0
225359,23.0
225361,13.0
225362,22.0
225364,17.0
225365,19.0
225370,23.0
225371,20.0
225374,11.0
225375,65.0
225376,38.0
225377,22.0
225378,10.0
225380,16.0
225382,38.0
225384,12.0
225387,29.0
225388,33.0
225391,14.0
225392,18.0
225394,58.0
225395,18.0
225396,39.0
225397,24.0
225398,14.0
225399,40.0
225400,39.0
225401,32.0
225403,10.0
225404,15.0
225406,11.0
225407,20.0
225408,15.0
225412,15.0
225413,37.0
225414,25.0
225415,9.0
225416,10.0
225417,10.0
225418,43.0
225419,33.0
225420,22.0
225423,27.0
225424,26.0
225425,20.0
225428,123.0
225429,82.0
225430,32.0
225431,27.0
225432,14.0
225433,75.0
225434,89.0
225435,101.0
225437,13.0
225438,20.0
225439,158.0
225440,91.0
225441,122.0
225442,36.0
225443,17.0
225446,62.0
225447,70.0
225448,45.0
225450,28.0
225451,39.0
225452,8.0
225453,24.0
225454,55.0
225456,60.0
225457,44.0
225458,18.0
225460,40.0
225461,48.0
225462,51.0
225463,23.0
225466,48.0
225467,53.0
225468,46.0
225469,49.0
225470,28.0
225471,26.0
225473,23.0
225474,20.0
225475,65.0
225476,47.0
225477,16.0
225478,36.0
225479,37.0
225480,49.0
225484,54.0
225485,54.0
225486,43.0
225487,51.0
225488,46.0
225492,20.0
225493,5.0
225495,157.0
225496,117.0
225497,43.0
225500,99.0
225501,94.0
225502,98.0
225503,18.0
225505,167.0
225506,91.0
225507,105.0
225508,37.0
225512,80.0
225513,87.0
225514,62.0
225516,40.0
225517,43.0
225518,21.0
225521,68.0
225522,60.0
225523,16.0
225524,16.0
225525,33.0
225526,42.0
225527,12.0
225528,15.0
225529,18.0
225530,120.0
225531,33.0
225532,44.0
225533,33.0
225534,20.0
225536,53.0
225537,77.0
225538,75.0
225540,19.0
225541,29.0
225542,8.0
225544,18.0
225548,24.0
225549,23.0
225550,9.0
225551,12.0
225552,64.0
225553,37.0
225554,20.0
225555,5.0
225556,28.0
225557,58.0
225558,48.0
225561,17.0
225563,42.0
225564,47.0
225566,15.0
225567,25.0
225568,19.0
225570,12.0
225572,38.0
225573,19.0
225574,15.0
225576,20.0
225577,16.0
225578,19.0
225581,46.0
225582,46.0
225583,7.0
225585,23.0
225586,37.0
225587,45.0
225588,14.0
225589,17.0
225590,21.0
225591,69.0
225592,25.0
225593,32.0
225594,17.0
225595,11.0
225596,38.0
225597,31.0
225598,28.0
225600,13.0
225601,17.0
225603,122.0
225604,88.0
225605,18.0
225606,51.0
225607,56.0
225608,47.0
225610,20.0
225611,69.0
225612,75.0
225613,52.0
225614,18.0
225615,12.0
225616,42.0
225617,38.0
225620,24.0
225621,25.0
225627,55.0
225628,44.0
225629,12.0
225630,45.0
225631,31.0
225632,60.0
225636,73.0
225637,43.0
225638,59.0
225639,39.0
225640,29.0
225643,17.0
225644,6.0
225645,40.0
225646,31.0
225647,10.0
225648,41.0
225649,62.0
225650,30.0
225654,89.0
225655,49.0
225656,41.0
225657,36.0
225658,76.0
225659,56.0
225661,26.0
225662,28.0
225665,35.0
225667,11.0
225668,26.0
225669,27.0
225670,4.0
225673,73.0
225674,21.0
225675,43.0
225676,19.0
225677,13.0
225678,38.0
225679,44.0
225680,39.0
225681,9.0
225682,14.0
225683,18.0
225685,12.0
225687,74.0
225688,56.0
225689,31.0
225692,52.0
225693,60.0
225694,46.0
225697,93.0
225698,45.0
225699,60.0
225700,13.0
225701,10.0
225703,51.0
225704,46.0
225705,36.0
225707,19.0
225708,27.0
225710,11.0
225713,16.0
225714,37.0
225715,17.0
225717,18.0
225718,36.0
225719,35.0
225723,81.0
225724,34.0
225725,44.0
225726,21.0
225727,12.0
225728,43.0
225729,50.0
225730,33.0
225733,20.0
225734,13.0
225735,12.0
225736,17.0
225737,21.0
225738,29.0
225739,25.0
225740,27.0
225744,29.0
225745,40.0
225748,15.0
225749,12.0
225752,181.0
225753,108.0
225754,55.0
225757,60.0
225758,87.0
225759,118.0
225762,24.0
225763,103.0
225764,72.0
225765,91.0
225766,28.0
225767,12.0
225768,74.0
225769,55.0
225770,37.0
225772,19.0
225773,46.0
225774,22.0
225777,73.0
225778,75.0
225779,25.0
225780,8.0
225782,26.0
225783,53.0
225784,43.0
225785,26.0
225786,28.0
225787,22.0
225788,74.0
225789,38.0
225790,45.0
225791,25.0
225792,15.0
225793,47.0
225794,45.0
225795,30.0
225796,11.0
225797,16.0
225798,20.0
225800,7.0
225801,6.0
225802,19.0
225803,44.0
225804,34.0
225807,36.0
225808,25.0
225809,19.0
225810,21.0
225812,90.0
225813,30.0
225814,34.0
225815,14.0
225816,7.0
225818,34.0
225819,58.0
225820,37.0
225822,18.0
225823,24.0
225825,7.0
225826,5.0
225827,14.0
225828,304.0
225829,242.0
225830,88.0
225831,33.0
225833,74.0
225834,119.0
225835,223.0
225839,229.0
225840,104.0
225841,176.0
225842,48.0
225843,24.0
225845,131.0
225846,90.0
225847,50.0
225848,16.0
225849,32.0
225850,54.0
225851,12.0
225852,46.0
225854,21.0
225855,112.0
225856,97.0
225858,52.0
225859,59.0
225860,72.0
225863,22.0
225864,66.0
225865,35.0
225866,50.0
225867,14.0
225868,8.0
225869,47.0
225870,30.0
225873,19.0
225874,27.0
225877,225.0
225878,135.0
225879,55.0
225880,23.0
225882,94.0
225883,108.0
225884,128.0
225886,135.0
225887,97.0
225888,115.0
225889,33.0
225890,16.0
225892,94.0
225893,91.0
225895,20.0
225896,28.0
225897,41.0
225899,32.0
225902,37.0
225906,14.0
225907,27.0
225908,29.0
225909,16.0
225910,18.0
225911,17.0
225912,62.0
225913,27.0
225914,37.0
225915,21.0
225916,11.0
225918,42.0
225919,47.0
225920,30.0
225921,16.0
225922,19.0
225923,24.0
225924,29.0
225925,25.0
225927,9.0
225928,21.0
225929,19.0
225930,12.0
225933,49.0
225934,20.0
225935,24.0
225936,18.0
225939,31.0
225940,23.0
225943,15.0
225946,38.0
225947,21.0
225950,20.0
225951,46.0
225952,40.0
225953,13.0
225956,117.0
225957,47.0
225958,71.0
225959,32.0
225960,21.0
225962,51.0
225963,67.0
225964,37.0
225965,16.0
225966,20.0
225967,26.0
225968,18.0
225969,20.0
225970,36.0
225973,16.0
225974,37.0
225975,24.0
225977,14.0
225978,37.0
225979,39.0
225980,21.0
225981,21.0
225982,20.0
225985,14.0
225990,10.0
225991,12.0
225992,27.0
225993,21.0
225994,8.0
225996,31.0
225997,17.0
225998,14.0
226001,17.0
226002,12.0
226005,9.0
226006,96.0
226007,82.0
226008,37.0
226010,47.0
226011,61.0
226012,83.0
226015,80.0
226016,54.0
226017,55.0
226018,18.0
226020,56.0
226021,35.0
226022,26.0
226023,19.0
226024,23.0
226025,49.0
226026,10.0
226028,94.0
226029,71.0
226030,20.0
226032,45.0
226033,43.0
226034,31.0
226038,53.0
226039,60.0
226040,41.0
226041,46.0
226042,50.0
226043,28.0
226044,18.0
226046,28.0
226047,31.0
226048,29.0
226051,22.0
226052,27.0
226056,88.0
226057,28.0
226058,50.0
226059,22.0
226060,14.0
226061,35.0
226062,49.0
226063,28.0
226065,13.0
226066,18.0
226069,51.0
226070,49.0
226071,28.0
226073,22.0
226074,42.0
226075,45.0
226076,21.0
226077,24.0
226078,24.0
226079,92.0
226080,44.0
226081,61.0
226082,27.0
226083,18.0
226085,54.0
226086,50.0
226087,36.0
226088,15.0
226089,17.0
226090,29.0
226091,9.0
226093,15.0
226094,16.0
226098,17.0
226099,16.0
226103,33.0
226104,30.0
226105,18.0
226108,19.0
226109,12.0
226112,12.0
226113,163.0
226114,113.0
226115,65.0
226117,57.0
226118,55.0
226119,84.0
226123,97.0
226124,57.0
226125,68.0
226126,26.0
226127,16.0
226128,66.0
226129,41.0
226130,30.0
226131,12.0
226132,16.0
226133,30.0
226135,18.0
226140,148.0
226141,103.0
226142,48.0
226145,72.0
226146,74.0
226147,107.0
226148,29.0
226151,74.0
226152,55.0
226153,61.0
226156,63.0
226157,32.0
226158,20.0
226160,17.0
226161,24.0
226162,18.0
226164,68.0
226165,59.0
226166,34.0
226168,22.0
226169,38.0
226170,66.0
226171,18.0
226172,18.0
226173,19.0
226174,86.0
226175,30.0
226176,52.0
226177,28.0
226178,18.0
226179,43.0
226180,59.0
226181,35.0
226182,12.0
226183,20.0
226184,26.0
226185,6.0
226186,11.0
226188,16.0
226189,30.0
226190,25.0
226192,13.0
226193,22.0
226194,23.0
226195,19.0
226197,14.0
226198,58.0
226199,21.0
226200,31.0
226201,27.0
226202,35.0
226203,22.0
226205,15.0
226206,16.0
226207,10.0
226215,29.0
226219,90.0
226220,52.0
226221,31.0
226223,22.0
226224,40.0
226225,57.0
226227,66.0
226228,27.0
226229,40.0
226230,15.0
226232,35.0
226233,27.0
226234,14.0
226237,21.0
226239,9.0
226240,50.0
226241,36.0
226242,11.0
226243,24.0
226244,34.0
226245,13.0
226246,78.0
226247,28.0
226248,34.0
226249,19.0
226250,12.0
226251,36.0
226252,40.0
226253,26.0
226254,10.0
226255,14.0
226256,19.0
226259,11.0
226260,20.0
226261,202.0
226262,151.0
226263,87.0
226266,41.0
226267,85.0
226268,114.0
226271,29.0
226272,133.0
226273,65.0
226274,108.0
226275,33.0
226279,62.0
226280,71.0
226281,77.0
226283,19.0
226284,34.0
226286,18.0
226287,18.0
226289,9.0
226291,12.0
226292,23.0
226294,13.0
226296,68.0
226297,23.0
226298,21.0
226299,22.0
226300,64.0
226301,34.0
226307,117.0
226308,88.0
226309,44.0
226311,36.0
226312,55.0
226313,77.0
226317,78.0
226318,38.0
226319,48.0
226321,43.0
226322,46.0
226324,12.0
226326,26.0
226327,11.0
226329,104.0
226330,84.0
226331,41.0
226332,40.0
226333,44.0
226334,75.0
226336,76.0
226337,42.0
226338,58.0
226339,26.0
226340,16.0
226341,55.0
226342,45.0
226343,28.0
226345,15.0
226346,27.0
226347,6.0
226348,18.0
226351,12.0
226356,34.0
226359,15.0
226360,50.0
226361,29.0
226364,15.0
226366,41.0
226367,24.0
226369,13.0
226370,24.0
226371,60.0
226372,49.0
226373,15.0
226374,19.0
226376,93.0
226377,44.0
226378,68.0
226379,31.0
226380,17.0
226383,53.0
226384,43.0
226385,25.0
226387,22.0
226388,28.0
226392,30.0
226394,11.0
226395,15.0
226396,39.0
226397,40.0
226399,22.0
226400,20.0
226401,54.0
226402,31.0
226403,29.0
226405,8.0
226406,34.0
226407,28.0
226408,16.0
226411,197.0
226412,129.0
226413,31.0
226416,68.0
226417,73.0
226418,101.0
226421,26.0
226422,95.0
226423,46.0
226424,85.0
226425,16.0
226426,7.0
226427,59.0
226428,37.0
226429,24.0
226431,24.0
226432,29.0
226434,10.0
226437,49.0
226438,28.0
226439,10.0
226442,11.0
226443,37.0
226444,21.0
226445,14.0
226446,16.0
226447,13.0
226448,58.0
226449,24.0
226450,34.0
226451,12.0
226452,8.0
226454,42.0
226455,36.0
226456,12.0
226457,14.0
226458,20.0
226460,68.0
226461,59.0
226462,16.0
226463,20.0
226464,31.0
226465,33.0
226466,17.0
226467,16.0
226468,17.0
226469,79.0
226470,42.0
226471,44.0
226472,18.0
226473,11.0
226474,37.0
226475,47.0
226476,33.0
226478,17.0
226479,23.0
226481,11.0
226482,39.0
226483,36.0
226485,19.0
226486,38.0
226487,32.0
226490,54.0
226491,21.0
226492,35.0
226495,26.0
226496,21.0
226500,13.0
226501,7.0
226502,6.0
226503,14.0
226504,61.0
226505,51.0
226506,20.0
226507,18.0
226508,31.0
226509,31.0
226510,13.0
226511,13.0
226512,13.0
226513,52.0
226514,23.0
226515,33.0
226517,10.0
226518,31.0
226519,26.0
226520,19.0
226523,13.0
226524,7.0
226526,12.0
226527,71.0
226528,49.0
226529,31.0
226531,29.0
226532,33.0
226533,51.0
226536,25.0
226537,60.0
226538,28.0
226539,36.0
226540,37.0
226541,16.0
226546,68.0
226547,45.0
226548,29.0
226549,42.0
226550,42.0
226552,42.0
226553,30.0
226554,38.0
226557,33.0
226558,17.0
226562,12.0
226563,72.0
226564,48.0
226565,18.0
226567,38.0
226568,48.0
226569,55.0
226570,74.0
226571,45.0
226572,58.0
226575,37.0
226576,43.0
226577,21.0
226579,13.0
226580,18.0
226581,6.0
226582,15.0
226585,18.0
226586,17.0
226587,13.0
226588,21.0
226593,47.0
226594,26.0
226596,22.0
226597,42.0
226598,24.0
226601,39.0
226602,33.0
226603,10.0
226605,14.0
226607,56.0
226608,25.0
226609,26.0
226610,15.0
226611,10.0
226612,27.0
226613,30.0
226614,17.0
226617,14.0
226619,9.0
226621,33.0
226622,41.0
226623,23.0
226624,11.0
226626,15.0
226627,28.0
226628,26.0
226629,15.0
226631,18.0
226632,70.0
226633,28.0
226634,35.0
226636,8.0
226637,31.0
226638,46.0
226639,28.0
226641,15.0
226642,19.0
226645,18.0
226650,24.0
226651,18.0
226652,21.0
226653,23.0
226654,19.0
226655,52.0
226656,47.0
226657,28.0
226658,21.0
226659,22.0
226663,12.0
226664,21.0
226665,21.0
226666,8.0
226667,8.0
226668,20.0
226669,13.0
226670,12.0
226671,12.0
226672,71.0
226673,22.0
226674,29.0
226675,15.0
226677,45.0
226678,33.0
226681,16.0
226683,47.0
226684,44.0
226687,24.0
226688,28.0
226689,42.0
226690,15.0
226691,16.0
226692,18.0
226693,62.0
226694,32.0
226695,40.0
226696,25.0
226697,15.0
226698,38.0
226699,31.0
226700,27.0
226702,11.0
226703,18.0
226704,12.0
226705,145.0
226706,99.0
226707,44.0
226709,65.0
226710,67.0
226711,97.0
226714,34.0
226715,85.0
226716,78.0
226717,66.0
226720,64.0
226721,43.0
226725,27.0
226729,34.0
226730,30.0
226731,18.0
226733,14.0
226734,28.0
226735,29.0
226738,54.0
226739,30.0
226740,39.0
226741,29.0
226742,18.0
226743,38.0
226744,29.0
226748,14.0
226750,21.0
226751,18.0
226753,9.0
226754,22.0
226755,41.0
226756,31.0
226759,74.0
226760,32.0
226761,24.0
226763,30.0
226764,52.0
226765,38.0
226768,19.0
226771,44.0
226772,41.0
226773,22.0
226775,24.0
226776,48.0
226777,59.0
226778,24.0
226779,25.0
226780,21.0
226781,68.0
226782,38.0
226783,42.0
226784,22.0
226785,40.0
226786,30.0
